,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
RP11-374M1.5,0.8851662,0.15866622,-0.013044745,0.400807,-0.00717732,-0.010822059,-0.0047703967,-0.0021492995,-0.0017509743,1.3859135,-0.00027883975,-0.012806675,0.8216287,0.93096036,0.7972584,0.86505795
RP11-37B2.1,0.85393894,0.12499176,-0.013373065,0.4837561,-0.00662421,-0.011312425,-0.0047376393,-0.0020074965,-0.0019035276,1.4246497,0.035207786,-0.012633417,0.8794073,1.0355029,0.7989782,0.8497279
RP11-381P6.1,0.8748488,0.1420894,-0.012900991,0.44190657,-0.006847866,-0.010853154,-0.0051792283,-0.0021151814,-0.002145827,1.38863,-0.00016418278,-0.012712284,0.8252223,0.9080356,0.8215245,0.8577978
RP11-382A20.3,0.77928674,0.1508176,-0.011660536,0.32265222,-0.0074685193,-0.010762866,-0.0026071214,-0.00377758,-0.00011628143,1.2615284,-0.0018467758,-0.01443006,0.80745244,1.0865467,0.7214095,0.7986582
RP11-382D12.2,0.848522,0.16579579,-0.012991284,0.39693397,-0.0071054637,-0.010951223,-0.004561684,-0.0021026623,-0.0015309581,1.3963408,-4.6681314e-05,-0.012630615,0.8321768,0.9303622,0.79229766,0.84811985
RP11-384K6.8,0.8744881,0.17498812,-0.013083718,0.37120932,-0.0072893267,-0.010898575,-0.0044857906,-0.0021380698,-0.0013966438,1.3921585,-0.00024313702,-0.012793741,0.8221706,0.9417799,0.76993734,0.8601045
RP11-384P7.7,0.870928,0.10666491,-0.01271546,0.38752323,-0.0069476194,-0.0106435865,-0.0045360313,-0.0017049148,-0.0016442736,1.4081804,-0.00015053868,-0.012664084,0.7875125,0.9486775,0.7724442,0.8453776
RP11-385D13.3,0.85719997,0.1800467,-0.013160741,0.37233233,-0.00720947,-0.010973585,-0.0042836904,-0.0020269926,-0.0012088553,1.4025893,-7.975056e-05,-0.012756288,0.84235275,0.981297,0.745886,0.8445979
RP11-386G11.5,0.05358547,0.26932845,-0.015573921,0.31275228,-0.008548132,-0.017367147,0.5695679,0.34160525,0.6461826,1.5418386,0.44890028,-0.015373541,1.4990734,1.6670544,0.4786458,-0.0008481677
RP11-386I14.4,-0.021450281,5.6713486,-0.055195928,-0.036708232,-0.042399295,-0.06418962,5.852073,5.7226086,7.8178015,7.011865,2.3493423,-0.08553746,6.0954604,7.0871115,-0.028268758,-0.048151784
RP11-390F4.3,0.8933831,0.15923835,-0.015206863,0.26094124,-0.006745663,-0.011760237,-0.003670293,-0.0013712943,-0.0014983484,1.4337498,0.113136105,-0.012461194,0.7791547,0.9596205,0.70603627,0.86640877
RP11-390P2.4,0.47328696,0.24555431,-0.013040854,0.48871157,-0.007877343,-0.0127054285,-0.0009835843,0.22490548,0.04669656,1.3226936,0.11162848,-0.013939565,1.0044668,1.0768209,0.6405061,0.22425777
RP11-394O4.3,0.8636927,0.09230006,-0.013085737,0.47346574,-0.006610254,-0.01119041,-0.0052988366,-0.0024675124,-0.0020326695,1.3782424,0.026067317,-0.01229671,0.838142,0.9754876,0.80441797,0.8874306
RP11-395B7.4,-0.0005064286,0.42585126,-0.018651577,0.46752834,-0.009314868,-0.017653145,0.5216609,0.944874,0.30039594,1.8944745,0.46889186,-0.018675469,1.4673384,1.8110379,0.6651066,-0.0029296475
RP11-395G23.3,0.87855685,0.14970443,-0.012895053,0.35597336,-0.007311003,-0.010826866,-0.0045729396,-0.0024186785,-0.0013386571,1.3583589,-0.0001785913,-0.012458479,0.8095214,0.9521616,0.7440942,0.8798922
RP11-398K22.12,0.15701425,0.35383368,-0.016766386,0.4260482,-0.00864348,-0.015489996,0.19491817,0.6583437,0.1658944,1.8369046,0.32522267,-0.017663546,1.3118279,1.554571,0.7271439,0.027139835
RP11-400F19.6,0.19152758,0.24551362,-0.015405861,0.61936873,-0.007590133,-0.015365769,-0.00021267879,0.53566897,0.0025615916,1.7320763,0.29733902,-0.016384913,1.3173726,1.4529774,0.7969451,0.07575021
RP11-400N9.1,0.8304586,0.1631944,-0.013223741,0.39065868,-0.0071123084,-0.011406524,-0.0039718146,-0.0020541744,-0.0011073482,1.4236513,0.04348494,-0.012563229,0.8666629,1.0180522,0.74225265,0.82321584
RP11-401F2.3,0.7781468,0.12368235,-0.012623983,0.48901567,-0.0068027275,-0.011219868,-0.004603706,-0.0010613692,-0.0020422216,1.4505962,0.02529426,-0.013038402,0.8679743,0.9852848,0.82648355,0.7546495
RP11-403P17.3,0.88302606,0.13827914,-0.013219123,0.42869315,-0.0068609705,-0.01096035,-0.0050877733,-0.0023325614,-0.0017694709,1.3801441,0.0018585324,-0.012403903,0.835404,0.9841745,0.7648777,0.8896105
RP11-405M12.4,0.852014,0.16536699,-0.013378297,0.37997237,-0.007182104,-0.011191463,-0.004330145,-0.002130604,-0.0011253929,1.4010085,0.012288228,-0.012635026,0.858926,1.0158902,0.733516,0.85511225
RP11-407N17.5,0.32435367,0.19671784,-0.014355794,0.686868,-0.0069579748,-0.014108624,-0.00092975004,0.40598005,-0.0012765189,1.4536233,0.25215673,-0.01440601,1.1121275,1.2730063,0.7962627,0.12389567
RP11-408A13.4,0.8611258,0.14498311,-0.01318833,0.44178054,-0.0067814165,-0.010977616,-0.0049977917,-0.0021700843,-0.0018163883,1.3930105,0.011575103,-0.012460265,0.8498404,0.9743074,0.7853378,0.8673012
RP11-412B14.1,0.8788029,0.1606661,-0.013007161,0.3781642,-0.0072463327,-0.010862462,-0.004710718,-0.002266143,-0.0014998096,1.3783072,-0.0002314423,-0.012655331,0.81567574,0.93365985,0.77189213,0.87292
RP11-412D9.4,0.13416794,0.291757,-0.015647812,0.48950568,-0.00813534,-0.01521667,0.08406721,0.61253965,0.10443832,1.7739104,0.3008775,-0.016743865,1.2910235,1.4614596,0.7329247,0.034929864
RP11-413H22.2,-0.020792913,5.0833645,-0.052554965,-0.027881369,-0.0376927,-0.063225985,5.965202,4.8334813,6.9780755,5.878435,1.552637,-0.074899174,5.7378073,7.170046,-0.0233842,-0.041485973
RP11-414C23.1,0.80743074,0.17137629,-0.012597356,0.33477014,-0.0074062934,-0.010683563,-0.0038081706,-0.0015289789,-0.0011251646,1.384103,-0.00019666209,-0.013165567,0.81352645,0.9553506,0.7563073,0.77568126
RP11-415F23.2,0.7143526,0.06896096,-0.012048448,0.54233396,-0.0063701794,-0.01146993,-0.004941602,-0.0012644797,-0.0019613013,1.4385179,0.039782308,-0.012654413,0.9214406,0.9877716,0.8301707,0.7256277
RP11-415F23.4,-0.0029178977,0.3770406,-0.0102624735,0.1940621,-0.007477425,-0.015286524,0.3599618,0.8397909,0.643836,1.4680922,0.47199374,-0.012844699,1.1139122,1.1332742,0.057465386,-0.005000389
RP11-41O4.1,0.6803049,0.057294786,-0.0111473715,0.37497625,-0.005302349,-0.006125761,-0.0062780785,-0.001704221,-0.0036688733,1.2361748,0.10105016,-0.00857327,0.8357116,0.9615689,0.68222713,0.8188852
RP11-420A6.2,0.87627155,0.15962815,-0.012963279,0.37101686,-0.0072110645,-0.010803537,-0.0046881265,-0.0022753843,-0.0013745364,1.3697582,-0.00019425362,-0.012486977,0.81353927,0.95125204,0.74379885,0.87372917
RP11-421L21.3,-0.0029178977,0.3770406,-0.0102624735,0.1940621,-0.007477425,-0.015286524,0.3599618,0.8397909,0.643836,1.4680922,0.47199374,-0.012844699,1.1139122,1.1332742,0.057465386,-0.005000389
RP11-421M1.8,0.8419767,0.10743514,-0.012877907,0.44994116,-0.0066729113,-0.011044921,-0.005057176,-0.0023184728,-0.0018881034,1.3948908,0.035165064,-0.01227047,0.8424509,0.96209407,0.80416775,0.8698003
RP11-424N24.2,0.8430415,0.14435267,-0.013066124,0.42235437,-0.0067881634,-0.011024553,-0.0047669583,-0.0022303066,-0.0016140199,1.3972669,0.026068069,-0.012316398,0.8450741,0.9758072,0.7689357,0.8601865
RP11-426C22.5,0.10339071,0.44761172,-0.016618298,0.32933465,-0.010467483,-0.016601618,0.6357733,0.88555175,0.22424987,1.8633225,0.4476002,-0.017485479,1.3143193,1.6029065,0.5994583,-0.0035348027
RP11-426L16.3,0.7657648,0.16713202,-0.013861923,0.5206926,-0.0070764427,-0.012207124,-0.0036817358,-0.00095141906,-0.0015729284,1.5248168,0.06702855,-0.013899516,0.9948445,1.1144028,0.8487387,0.7106618
RP11-428G5.5,-0.0006669675,0.44833413,-0.018100904,0.35767126,-0.009226877,-0.017145174,0.51538396,0.88545054,0.38967967,1.9431779,0.4281497,-0.01883698,1.473794,1.749359,0.630215,-0.0023609244
RP11-428K3.1,0.8447123,0.13051105,-0.01304719,0.49227646,-0.006832187,-0.011204631,-0.005225868,-0.0017564108,-0.0021893217,1.4197595,-0.00014419644,-0.01299049,0.8734633,0.9529071,0.83953947,0.82695657
RP11-42I10.1,0.77206177,0.16244213,-0.013350978,0.49472508,-0.006727447,-0.011624251,-0.0041974206,-0.001225574,-0.0017367455,1.4771718,0.063979,-0.013047082,0.93515307,1.0316975,0.8294569,0.7558269
RP11-430B1.2,0.48795387,0.12663962,-0.014033452,0.5684308,-0.0063250065,-0.014101189,-0.0014828668,0.012143306,0.05422764,1.4685805,0.24311876,-0.012972786,1.1407331,1.2624921,0.7217789,0.45858493
RP11-431M7.3,0.8659761,0.08571241,-0.012465917,0.46577358,-0.006154763,-0.010627611,-0.0057356292,-0.002574278,-0.0023071426,1.3450202,0.036729,-0.011532849,0.79141265,0.92372626,0.7746764,0.9033019
RP11-433J8.1,0.7216727,0.08070105,-0.011775565,0.5380491,-0.006334582,-0.012466139,-0.0037443184,-0.0031430637,-0.0011357074,1.2919787,0.13941497,-0.0110041285,0.8067641,0.9084039,0.8094854,0.699114
RP11-434B12.1,0.84299964,0.18515041,-0.013205358,0.3882006,-0.0071842675,-0.010955751,-0.0042435466,-0.0018357456,-0.0013291138,1.4103484,-4.5259e-05,-0.012915484,0.8533371,0.9822615,0.76887757,0.8255192
RP11-440I14.2,0.85037845,0.13741194,-0.012971342,0.45260513,-0.0067507797,-0.011027321,-0.005113243,-0.002130347,-0.0019933628,1.4027075,0.004309535,-0.012576489,0.8399015,0.9310483,0.81727433,0.85634106
RP11-440L14.1,0.09953833,0.27507702,-0.017704494,0.26434293,-0.00741445,-0.016018862,0.21497491,0.7261584,0.15492508,1.811419,0.4775836,-0.01579375,1.1877195,1.4112927,0.5970359,0.023737252
RP11-442O1.4,0.8163608,0.14339665,-0.012981624,0.4781241,-0.007171353,-0.011269123,-0.00490707,-0.0011240776,-0.002053013,1.44676,-0.0002750626,-0.013472342,0.883558,0.9644184,0.83905697,0.7771112
RP11-443B7.1,0.25495523,0.22262065,-0.015640004,0.6319849,-0.00680922,-0.014985828,0.023089606,0.39703798,0.00833527,1.605084,0.3232889,-0.015259667,1.2815961,1.4319412,0.7873118,0.12394483
RP11-443B7.3,0.839879,0.08472335,-0.01278339,0.5512831,-0.006095582,-0.011012198,-0.0054437867,-0.0020830294,-0.0027796042,1.3786615,0.030075453,-0.012436438,0.84872484,0.9769124,0.8572491,0.8322604
RP11-444D3.1,0.879131,0.14764524,-0.013138027,0.4560673,-0.0073007736,-0.0111686485,-0.0050129844,-0.0016820604,-0.002054914,1.4176925,-0.0005241458,-0.013328661,0.85204184,0.93285245,0.83736885,0.8327055
RP11-446E24.4,0.855844,0.103294894,-0.0128984265,0.40188876,-0.006908428,-0.011164352,-0.0049897837,-0.0026631283,-0.0015172833,1.3555882,0.029215924,-0.012007649,0.81289953,0.956619,0.7565161,0.89448893
RP11-446N19.1,-0.001357069,0.27157667,-0.014861931,0.51014304,-0.006816217,-0.016087526,0.16712789,0.7896276,0.19303764,1.7528311,0.4490987,-0.016051445,1.359317,1.4962598,0.6240752,-0.0020002776
RP11-44F14.8,0.832585,0.2027214,-0.0132393725,0.35731325,-0.007343342,-0.010835835,-0.0040052133,-0.0015857952,-0.0011346991,1.4010534,-7.5434444e-05,-0.012946808,0.8397886,0.9805047,0.74971443,0.8092803
RP11-451G4.2,0.87803376,0.17069453,-0.012922168,0.33386692,-0.007410092,-0.010811496,-0.0042961207,-0.0023079396,-0.0011487899,1.3645042,-0.00022746353,-0.012525325,0.8053523,0.9527996,0.7263861,0.8666702
RP11-452C13.1,0.78730696,0.10827166,-0.012904931,0.35681745,-0.0068964213,-0.011283292,-0.0041006515,-0.0024211912,-0.00085263705,1.3523767,0.08575493,-0.011585989,0.8490987,1.0195508,0.6992193,0.8486267
RP11-452F19.3,0.18686345,0.29683453,-0.015427519,0.43381983,-0.008089743,-0.01439821,0.06790258,0.6251512,0.07704812,1.7366725,0.29306883,-0.016330758,1.1939636,1.4189935,0.7124382,0.081388004
RP11-452H21.4,0.24324417,0.2872302,-0.015875043,0.5256632,-0.007857278,-0.016151544,0.22884057,0.39949346,0.1840578,1.7403795,0.3394732,-0.016469477,1.361217,1.5211333,0.72586226,0.05801148
RP11-455F5.5,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
RP11-456K23.1,0.60240024,0.13371484,-0.013576977,0.59176254,-0.006164264,-0.012549217,-0.004013271,0.02111299,-0.0016659743,1.5245066,0.13201341,-0.013450401,1.0460829,1.1078054,0.8424304,0.5981087
RP11-462G2.1,0.83964676,0.11125322,-0.01254884,0.396628,-0.0066750264,-0.010888284,-0.004965844,-0.0025812178,-0.0014824125,1.3601401,0.03772071,-0.011761631,0.8040922,0.95058703,0.7339169,0.8824196
RP11-466P24.6,0.8551824,0.12860805,-0.0125771975,0.46413216,-0.00652197,-0.01077523,-0.005174727,-0.002222764,-0.0023450537,1.3498979,-3.768921e-05,-0.012351775,0.8083106,0.8819724,0.82500136,0.8348177
RP11-468E2.4,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
RP11-46A10.5,0.8853999,0.12792584,-0.012835218,0.4378441,-0.0068270937,-0.010837485,-0.0051238453,-0.0023586436,-0.0019471273,1.3844776,-3.193304e-05,-0.012449441,0.8220863,0.9569518,0.7873885,0.880622
RP11-46C24.7,0.79246247,0.1149527,-0.012960656,0.4725261,-0.00651114,-0.011364171,-0.004491604,-0.0018998024,-0.001518496,1.420782,0.063406646,-0.012385865,0.8835747,1.0225836,0.7758126,0.80279976
RP11-46F15.2,0.8788595,0.13026606,-0.012984235,0.47360948,-0.006792849,-0.010944741,-0.0053594313,-0.0021337844,-0.0022433922,1.3845254,-0.00020619317,-0.012702469,0.83605015,0.9327813,0.8271727,0.86471534
RP11-471B22.3,0.67343277,0.14495897,-0.010949005,0.3318884,-0.0058803963,-0.012677338,-0.0031965945,-0.0032870232,0.003261201,1.5512546,0.18504697,-0.012323972,0.8336659,0.9651965,0.67076993,0.78718656
RP11-472N13.3,0.91410553,0.10504576,-0.01268696,0.46470124,-0.006742095,-0.010723035,-0.0054752855,-0.0026116776,-0.002295168,1.357404,-0.00018538265,-0.012374921,0.80564904,0.95426476,0.7977832,0.897714
RP11-473I1.5,-0.0029178977,0.3770406,-0.0102624735,0.1940621,-0.007477425,-0.015286524,0.3599618,0.8397909,0.643836,1.4680922,0.47199374,-0.012844699,1.1139122,1.1332742,0.057465386,-0.005000389
RP11-473M20.9,0.06464811,0.2759546,-0.015607378,0.5623534,-0.006922082,-0.0153527055,0.05205191,0.60494614,0.090821534,1.7260326,0.3740266,-0.015841603,1.3230195,1.4589645,0.73124015,0.013797328
RP11-475I24.3,0.8609435,0.12448627,-0.012992124,0.46158537,-0.0066846516,-0.010980363,-0.0050896774,-0.002321043,-0.0019429651,1.3870494,0.009445712,-0.012497197,0.8461533,0.9763805,0.799228,0.86437804
RP11-476B1.1,0.83427,0.17066981,-0.013141036,0.39755085,-0.0070551354,-0.011089174,-0.0043303864,-0.0020467201,-0.0013202121,1.4121015,0.013393149,-0.012684942,0.8579539,0.97925246,0.7693011,0.83405036
RP11-479G22.8,0.79114026,0.19238773,-0.013252088,0.40413687,-0.007080749,-0.011134474,-0.0039694957,-0.0014471816,-0.0012830183,1.4379796,0.025743216,-0.013010366,0.8811276,0.99353045,0.7854304,0.77972955
RP11-479O9.4,0.8033367,0.12795961,-0.012809465,0.48560485,-0.006495615,-0.0110864835,-0.0048257313,-0.0018313429,-0.0020402332,1.4045964,0.03264086,-0.012593046,0.87020004,0.97081774,0.82064193,0.7974649
RP11-47L3.1,0.0524811,0.26772103,-0.015565879,0.31462958,-0.008541831,-0.01735629,0.5677841,0.34095693,0.6450616,1.5411353,0.44942576,-0.015353864,1.4988263,1.6657146,0.48010933,-0.00084692345
RP11-483P21.2,0.87536585,0.12640959,-0.013097404,0.43932152,-0.0067681978,-0.010956263,-0.005070961,-0.0023720206,-0.0018150207,1.3762025,0.009382322,-0.012240145,0.8299511,0.9891045,0.7613931,0.88499224
RP11-486G15.2,0.55596864,0.24269418,-0.015363178,0.49100426,-0.007805326,-0.01326425,-0.0018408648,0.22193156,-0.0005895605,1.6518044,0.14751996,-0.015572459,1.1231625,1.3189406,0.80381936,0.47213545
RP11-486I11.2,0.79296744,0.051629037,-0.01152166,0.64069706,-0.0061062705,-0.012018383,-0.0048125326,-0.0031153292,-0.0025273757,1.2745774,0.084001064,-0.011188333,0.78367174,0.8521552,0.9030854,0.72600865
RP11-486O12.2,0.7708789,0.15417948,-0.012767015,0.46749058,-0.006650078,-0.011174953,-0.0047289673,-0.0014090332,-0.0017130685,1.4270815,0.030615076,-0.012545361,0.887753,0.9547815,0.8018642,0.7785809
RP11-488L18.10,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
RP11-489E7.4,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
RP11-490O6.2,0.73413825,0.16029015,-0.013540413,0.4841477,-0.0073503363,-0.011557567,-0.0040709767,-7.747499e-05,-0.001802665,1.4849682,0.026480936,-0.013957699,0.9333352,1.0739778,0.8259964,0.6810944
RP11-492E3.2,0.7667097,0.18696986,-0.0137626445,0.52186996,-0.0071758125,-0.011249092,-0.0039454694,-0.00025706764,-0.0024434994,1.4187765,0.056009613,-0.0132658435,0.8991784,1.0503684,0.8571559,0.6808123
RP11-493L12.4,0.0524811,0.26772103,-0.015565879,0.31462958,-0.008541831,-0.01735629,0.5677841,0.34095693,0.6450616,1.5411353,0.44942576,-0.015353864,1.4988263,1.6657146,0.48010933,-0.00084692345
RP11-496I9.1,0.9260925,0.12043403,-0.012885522,0.47929212,-0.0073303008,-0.010939918,-0.0048994278,-0.0022812027,-0.0021420072,1.3398345,-0.0003845963,-0.01250044,0.8062147,0.9837913,0.7877568,0.84792435
RP11-497H17.1,1.091836,0.14403746,-0.011177397,0.40337086,-0.00846466,-0.010240521,-0.0033633793,-0.002167619,-0.004060638,1.2847749,0.037988707,-0.01062754,0.63357073,0.77569914,0.7436574,0.7079495
RP11-498P14.5,0.8340313,0.1792935,-0.013367705,0.420036,-0.007189417,-0.011117656,-0.0042285435,-0.0015887795,-0.0015282702,1.4277434,0.004996538,-0.013140604,0.8718564,1.0069754,0.79210424,0.80568564
RP11-501J20.5,0.65186095,0.12254663,-0.01195826,0.5536492,-0.006614503,-0.012050942,-0.004185008,-0.00055764255,-0.001523104,1.3335166,0.07263951,-0.012432854,0.87723523,0.8766235,0.78028077,0.59075475
RP11-506H21.5,0.49226114,0.08551138,-0.0093625765,0.19269563,-0.007945145,-0.0035708903,-0.0065440396,0.06939375,-0.0009923861,0.84870255,-0.0019210418,-0.0068918387,0.61192334,0.5363602,0.52675474,0.6355893
RP11-50I19.2,0.6965665,0.24401262,-0.013775147,0.3481271,-0.007407343,-0.011391418,-0.0027283935,-0.00013286574,-0.0006305449,1.4889058,0.07620383,-0.013525976,0.91298336,1.0668383,0.74841565,0.6732236
RP11-511B23.1,0.83416086,0.14179017,-0.012995134,0.39664853,-0.006805274,-0.011109812,-0.004568467,-0.0022777042,-0.001365208,1.3953582,0.03910262,-0.01219119,0.83938223,0.98453444,0.74360424,0.8595244
RP11-511P7.5,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
RP11-513H8.1,0.8487289,0.14616923,-0.0129896635,0.42511702,-0.0068152132,-0.010959621,-0.00482505,-0.002214239,-0.0016920689,1.3975104,0.017036617,-0.012395145,0.84020954,0.9577651,0.78248423,0.8583232
RP11-514O12.4,0.87237364,0.14761877,-0.013022433,0.42982316,-0.0068952907,-0.0108478945,-0.004984393,-0.0022348836,-0.0018406057,1.3859661,-5.828157e-05,-0.012539621,0.834724,0.9554429,0.78906673,0.8685867
RP11-51J9.5,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
RP11-525A16.4,0.8790977,0.12323864,-0.013214887,0.49650118,-0.0068616685,-0.011212227,-0.004953726,-0.0020828643,-0.0022054643,1.4080867,0.0013788044,-0.0127373645,0.8519337,0.98058355,0.83464164,0.8517265
RP11-528G1.2,0.6918461,0.2285785,-0.011899042,0.32610437,-0.0064624557,-0.01042101,-0.0023685964,0.012534004,0.03365822,1.444341,0.07422941,-0.01157117,0.8646,1.0038255,0.6958545,0.70680857
RP11-531F16.4,0.84017134,0.13694476,-0.013051126,0.35246024,-0.0072658192,-0.011146376,-0.004275645,-0.0023085414,-0.001154986,1.3770796,0.025939979,-0.012309634,0.8331333,0.9674611,0.75393677,0.8675638
RP11-532F12.5,0.86530316,0.1582242,-0.01263912,0.39770982,-0.0069245165,-0.0107733905,-0.004722117,-0.0022604463,-0.0016190704,1.3695612,-4.5852958e-05,-0.012304929,0.804724,0.9207667,0.7633986,0.85447097
RP11-536K7.3,0.0524811,0.26772103,-0.015565879,0.31462958,-0.008541831,-0.01735629,0.5677841,0.34095693,0.6450616,1.5411353,0.44942576,-0.015353864,1.4988263,1.6657146,0.48010933,-0.00084692345
RP11-539G18.3,0.8539587,0.18290758,-0.013186675,0.37682295,-0.0071944147,-0.010974218,-0.004341266,-0.002011589,-0.0012459893,1.3989809,-4.3136177e-05,-0.012672437,0.84380186,0.9731399,0.7489487,0.8440359
RP11-539L10.2,0.0039810557,0.30050245,-0.012019429,0.35059264,-0.007715365,-0.015678443,0.25413567,0.6349306,0.4597739,1.5154804,0.38981003,-0.013841311,1.1937442,1.2353189,0.27654976,-0.00260231
RP11-53B2.4,0.8429995,0.18515044,-0.013205358,0.38820058,-0.0071842656,-0.010955749,-0.004243546,-0.0018357455,-0.0013291129,1.4103484,-4.5258403e-05,-0.012915486,0.8533371,0.98226154,0.76887757,0.8255191
RP11-53O19.1,0.7853222,0.09213643,-0.012962389,0.52101094,-0.0059730792,-0.011354996,-0.0051544188,-0.0020503195,-0.0019860193,1.4056435,0.0853807,-0.011995577,0.88485575,1.0054713,0.8014497,0.8296035
RP11-540O11.6,0.8535826,0.11357753,-0.013262355,0.44324464,-0.0067115286,-0.011249215,-0.0049856883,-0.002383884,-0.0016294909,1.3913451,0.035511218,-0.012303784,0.85458577,1.0160229,0.76122844,0.8805196
RP11-542M13.3,-0.002909036,0.26075462,-0.012426084,0.44167075,-0.005495698,-0.014881838,0.17037252,0.83040226,0.2612733,1.5583398,0.5110524,-0.013430063,1.2416996,1.2955879,0.42965811,-0.003419435
RP11-544A12.8,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
